comment    like                        nick     postTime  reply  unlike                                user_url
    请别太过厌烦身边能够为你带来麻烦的人或事，因为也许有一天他们会真真正正的帮到你的。/开心/     NaN                         露羽枫  2013年10月23日    NaN     NaN      http://i.youku.com/i/UMjMwNDU3NDQ=
底下一群找存在感的伪君子=_=第一动画就是动画，你看到什么就说明你心里想看到什么；第二之所以...     NaN                        半妖宝宝  2013年10月21日    NaN     NaN      http://i.youku.com/i/UMjIyMzc4NTQ0
某国家、某间谍、怎么头一次看柯南那么不爽吖，傻子都知道什么国和日本最有仇，特别就是自己国家，...     NaN                        紫蝶悦心  2013年10月21日    NaN     NaN      http://i.youku.com/i/UNTc2ODU0MjI0
其实有木有人跟我一样都很期待字幕过后的1分钟剧情？一直是感动的来源，包袱丢的好，画龙点睛！比...     NaN                   随便说说-不必当真  2013年10月20日    NaN     NaN      http://i.youku.com/i/UNTY3MjY1ODg0
话说我三年级就有在电视里看到名侦探柯南的动画片那时是.吃.了.药读一年级老子工作了怎么还是一...     NaN              朕都没足够米青力去大赦天下了  2013年10月20日    NaN     NaN  http://i.youku.com/i/UMTMwOTIyMDk5Ng==
本来就挺喜欢柯南的，这部很不错，到最后都难过的哭了，但，作者有必要用这个剧情吗？把战争搬出来...     NaN                        冥月火宇  2013年10月20日    NaN     NaN      http://i.youku.com/i/UMjk5NDc4NjY0
我就想不通了。。仔细想想、我们这一代什么时候被日本伤害过了，你们装什么爱国啊、不就是想看热闹...     NaN                      WinDPG  2013年10月20日    NaN     NaN  http://i.youku.com/i/UMTMwOTAzNzI3Mg==
真的觉得这些把政治扯到动漫里来的人很无聊耶，被去年的那些事搞得这么神经。要说多少次才有人想起...     NaN                         没三才  2013年10月20日    NaN     NaN      http://i.youku.com/i/UNTkxNzk4NTUy
那个犯人最后考上手铐的那个 似乎没有罪吧 首先他是依照条例例行检查 就算失足落海 能算上过失...     NaN                    1208的小中医  2013年10月20日    (1)     NaN      http://i.youku.com/i/UNTUwOTU0MDQ4
这部剧场版应该被加入了政治元素吧！！即便如此。。。。。还是那么的喜欢兰啊！还有最后的ED曲，...     NaN                        唯恐触及  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNTQyOTMxMzgw
    为什么救毛利兰的时侯不用对潜闪光弹了？多扔几个不就直接炸出来了么？反正主要人物基本不会死…     NaN                   Asuka灬明日香  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNTgwOTk0NDky
刚看柯南的时候我还小学，现在同学的孩子再过几年就要上小学了，就算一天一个案件，也该升个几年级...     NaN                         夜叉姬  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNjg5MzQ5ODQ=
其实这部动漫是TV原创，不是青山老师画的。而且这里面的某些有关近期政治问题的其实是日本右翼要...     NaN                  sjwijdowos  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNjI4MDc0NTQw
柯南最后那一声兰 喊得 让我想起上一场柯南被埋在雪里面，小兰叫的那一声新一。这剧情狗的内脏都...     NaN                        雨中流转  2013年10月19日    NaN     NaN      http://i.youku.com/i/UMTY1NjA3OTEy
噗某国间谍、美国宙斯号，这些跟钓鱼岛事件的关系可不是我们乱扯上的。螃蟹跟钓鱼岛事件有什么关系...     NaN                         樱i妮  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNDEwNDU1NjI4
某国间谍、宙斯号，这些跟“钓鱼岛”的关系可不是我扯上的，你硬要说我扯也没办法＞ ＜螃蟹跟这事...     NaN                         樱i妮  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNDEwNDU1NjI4
假如没有钓鱼岛这事，一切都很正常，就是你们非要往上扯，谁告诉你有军舰就是钓鱼岛，那吃个螃蟹也...     NaN                        天杀招办  2013年10月19日    NaN     NaN      http://i.youku.com/i/UMjkzNDM2NjU2
你认为柯南变小这很科学么？动画片而已，最烦这些个装高端的，有见解你咋不去国防部说说，就会挑动...     NaN                        天杀招办  2013年10月19日    NaN     NaN      http://i.youku.com/i/UMjkzNDM2NjU2
时间对不上。。。从大阪坐JR快线到京都要半个小时。。。从大阪坐车到关西机场要一个多小时。。。...     NaN                   stephanKY  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNDg5MjQwMTMy
          柯南的剧场版有好有坏，还是很经典的，第10弹侦探们的镇魂曲，印象超深的经典神作     NaN                        天杀招办  2013年10月19日    NaN     NaN      http://i.youku.com/i/UMjkzNDM2NjU2
柯南剧场版的结局总是永远让人意外，不知不觉让人期待不是剧场版的大结局是什么。yi ji ni...     NaN                         漓丫头  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNjAyOTY0MDY0
其实日本的军事能力是很强的，为什么中国也不学学别人的好，一直叫日本人承认历史，承认了又有什么...     NaN                    花开花谢漫漫岁月  2013年10月19日    NaN     NaN      http://i.youku.com/i/UNTIwMjc4NjMy
      小兰失踪了！？掉海里了呀！柯南（新一）找到她啊！你不是说她在哪都找得到她吗？快找啊噻！     NaN                       小月儿雅雅  2013年10月18日    NaN     NaN  http://i.youku.com/i/UMTIwNDQyNTkwNA==
 等那么久终于和我等到了，，，，大爱柯南！73老师快出大结局！（迫不及待ing！）PS：新兰永恒！     NaN                       小月儿雅雅  2013年10月18日    NaN     NaN  http://i.youku.com/i/UMTIwNDQyNTkwNA==
笑了，那个间谍是日本人？屌丝？屌丝的话又怎会人均收入远高于中国人几倍？ //@自恋的人a:日...     NaN                    シャアアズナブル  2013年10月18日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
笑了，那个间谍是日本人？屌丝？屌丝的话又怎会人均收入远高于这国家的人几倍？ //@自恋的人a...     NaN                    シャアアズナブル  2013年10月18日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
怎么说呢，片子不错，但这剧情确实没法不让人瞎想，这或许也是人家作者爱国的表现，我记得有不少小...     NaN                   824673448  2013年10月18日    NaN     NaN  http://i.youku.com/i/UMjU0NTQ0Njg5Mg==
说哪国派的都不重要，日本对防范间谍并不那么严，毕竟日本有个外号叫（间谍的乐园），我在日本上学...     NaN                 QQ847276763  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNDAwODg1MDcy
粪青这回复就是单一又无脑啊，也不看看连个名字都不认得的你又有何资格自诩不垃圾？日本狗？同为人...     NaN                    シャアアズナブル  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
再有，你嘴里芝麻绿豆的小国在你们家门口举办的亚运会里面3；0拿下了13亿多人口的大国 //@...     NaN                    シャアアズナブル  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
大家看看这个人是怎么评价的吧，哦~~~~~~说评价可能太高看这个人了 。里面没有一个是不和人...     NaN                    我是谁78！！！  2013年10月17日    NaN     NaN      http://i.youku.com/i/UMzA1NDM1NjA4
笑了，粪青就是骂的话那么你对我狗吠的那些在任何一个素质教育的国度里都可以被劳教几天了，你这粪...     NaN                    シャアアズナブル  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
真假，那些名片又不是固定在兰身上的，漂浮了这么久早就不知道扩散成什么样了。还有:不做死就不会...     NaN                        新魅璃瞳  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNTk1NzAyNTUy
俄罗斯的性格会间谍日本，不扯蛋吗，俄罗斯重心是北约，而且是占了日本的的地方，日本人说间谍第一...     NaN                     yuna210  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNjAxMDU0OA==
又3只兰波斯菊式粪靑，今天这是第几只了？也不看看奥特曼里面地球防卫军与保护人类是不是在打你们...     NaN                    シャアアズナブル  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
但是完不完整我不知道我下了还没看。 || Yuki_Ludwig:东方_博丽的巫女 : 绝海...     NaN                    Cloris-安  2013年10月17日    NaN     NaN      http://i.youku.com/i/UMzI4NTUzNDg0
唉哟，原来是个粪青加宋史靑，也不看看哪个国家在自家门口的亚运会男足比赛败的比奴隶还惨 //@...     NaN                    シャアアズナブル  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
                  每次柯南在最后关头 总是撕心裂肺的大喊一声“兰” 那种心潮澎湃     NaN                       年少白头丶  2013年10月17日    NaN     NaN      http://i.youku.com/i/UMjk3NzE3MjM2
来点高级的回复，装有宙斯盾系统就是装有相控阵雷达（把多个相控阵雷达叠合到一起（雷达的集合体）...     NaN              universesingle  2013年10月17日    NaN     NaN      http://i.youku.com/i/UMTE3NjE0MjA=
这一部剧场版我最欣赏的地方就是为了救一个人大家全力以赴，出动直升机、甚至军事措施宙斯舰的新功...     NaN                         紫魂夜  2013年10月17日    NaN     NaN      http://i.youku.com/i/UMTY3NzY2ODQ0
欲望可以成为创造力，同时过度纵容也可以成为破坏力喔！关键要看小日本是要创造经典还是毁掉经典了...     NaN                  Edithliluo  2013年10月17日    (1)     NaN      http://i.youku.com/i/UMzgzMTE0MzEy
是啊...这些满嘴民族情绪的愤青们也就在网上程程能而已...你看有几个真的去海上保卫主权的....     NaN                      腹黑--猪猪  2013年10月17日    NaN     NaN      http://i.youku.com/i/UNTI1ODQzODMy
作者画了16年，这玩意很伤脑的，都江郎才尽了，作者先前不是也发表了这是最后一部剧场版的宣言了...     NaN                      nbdoso  2013年10月17日    NaN     NaN      http://i.youku.com/i/UMjg5NjgwMDM2
超喜欢看小兰那违反万有引力的腾空翻转三周半加踏杆飞跃回旋踢和柯南那记反弹反弹再反弹附带超强预...     NaN                        奶嘴万岁  2013年10月16日    NaN     NaN      http://i.youku.com/i/UNTg3NTAyNDg4
又是一部值得收藏的经典之作，内容上推陈出新，选用军事和间谍素材；剧情上扣人心弦，特别人是兰遇...     NaN                      ki0134  2013年10月16日    NaN     NaN      http://i.youku.com/i/UNTg3OTUxNjY0
单纯看动漫行不行啊，别扯上政治，别扯其他的，爱国不止是在这里口水，看寓意，要是日本敢来闹事，...     NaN                      小小小i清新  2013年10月16日    (1)     NaN  http://i.youku.com/i/UMTIwNDQ4MjEzMg==
现实强加于动漫，让我们这些漫迷。。。。。。 要说对日本的看法，答案就是；两手言和时也是彼方樱...     NaN              quanli95456239  2013年10月16日    NaN     NaN  http://i.youku.com/i/UMTMwNjk5MTEwNA==
虽然很喜欢日本动漫，也每天都会看，但是每次看到日本国旗和那面军旗，那种恶心作呕讨厌至极的感觉...     NaN                     背单词的胡萝卜  2013年10月16日    NaN     NaN      http://i.youku.com/i/UMjc5NDE3MzY=
/我不认为日本全错，中国全对，我们中国人不是往往喜欢宽容他人吗？那还要讽刺日本做什么呢？侵华...     NaN                        动画咪咪  2013年10月16日    NaN     NaN  http://i.youku.com/i/UMTMwNjk5ODE2OA==
为毛要在中日这么紧张的时候拍宙斯盾舰某国间谍某国间谍看他打斗的身法就能联想到中国动漫就动漫么...     NaN                   恶魔的天使baby  2013年10月16日    (1)     NaN      http://i.youku.com/i/UMjI3ODE0NzIw
我以为你只是单纯的喜欢动漫，可是我错了，我好奇的把你以前的评论看了下，发现你嘲讽的能力不是一...     NaN                        BUG？  2013年10月16日    NaN     NaN      http://i.youku.com/i/UMjI1MDgyNTYw
柯南里面女人绝大部分最明显的一点特征就是蠢笨蠢笨的，还特别倔，总能巧妙的在关键时刻增加游戏难...     NaN                        真怪蜀黍  2013年10月16日    (1)     NaN      http://i.youku.com/i/UMTkzMzQ3NzQ4
动漫不是现实生活，除了看动漫还有很多事情可以做。何况动漫里最后谁和谁在一起与你我都没有关系，...     NaN                        木棉楹然  2013年10月16日    NaN     NaN      http://i.youku.com/i/UNTg5MDc5NTQ0
就是~捋毛那里好有爱啊！园子那对也很有爱的！最苦逼就是新兰党除了回忆就是回忆！||lihui...     NaN               多情戏子o旧城旧景旧时光o  2013年10月16日    NaN     NaN                   http://i.youku.com/i/
对NC的打压是我最爱干的，而且我看的是动漫针对的是漫迷界最垃圾的一堆，不服的话就来讨论动漫好...     NaN                    シャアアズナブル  2013年10月15日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
小兰多少次都快死了 都记不清了 居然还隐瞒着可笑的工藤新一的身份 柯南 不得不说一句 你真是好样的     NaN                        笨猫可爱  2013年10月16日    (1)     NaN  http://i.youku.com/i/UMTI4MzgwNzQ4NA==
你讲的这些和电影里用雷达非得在5点整定位电波表的情节有鸟关系?@chobitswy : 没发...     NaN                      dy1901  2013年10月16日    NaN     NaN      http://i.youku.com/i/UMzc4NTU2NDMy
很好的故事，个人觉得日本是个很不错的名族。政府各部门的协作相当给力，要是放到中国，不知道会不...     NaN                        眞な小寶  2013年10月15日    NaN     NaN  http://i.youku.com/i/UMTMzNzU5Njk3Mg==
很多人喜欢剧透，但最起码也要弄清楚剧透内容的出处和真实性，说什么小哀会死的，阿笠博士是bos...     NaN                     grenbob  2013年10月15日    NaN     NaN      http://i.youku.com/i/UMTgwMTE5MTcy
剧情发展应该是泄露了国防，某国占北海道，改名镇夷岛。普鲁士占领九州岛。大妈占领江户湾和伊势湾...     NaN                工藤新一70297702  2013年10月15日    NaN     NaN  http://i.youku.com/i/UMTY1ODYyMDA1Ng==
     这集的剧场版政治氛围太强烈了，有点无聊，也就最后小兰遇险才比较激动人心呐，，表怪俺剧透…     NaN                       心瘾499  2013年10月15日    NaN     NaN  http://i.youku.com/i/UMTIwNTc0MTkzMg==
你说阿笠博士不是好人？你也太小看网友的智商了，这都是侦探迷们自己扯出来的，再说一遍，是自己扯...     NaN                     火龙果3707  2013年10月15日    NaN     NaN      http://i.youku.com/i/UNTg0NjEwMTU2
哈哈，平次那幸福的一对，羡慕啊||huixiao93:十日十月 : 和叶的声音好难听啊！毛利...     NaN                   泪妆o久醉绕心弦o  2013年10月15日    NaN     NaN                   http://i.youku.com/i/
低级NC黑兰迷又来秀下限了，不愧是漫迷界最高贵的存在 //@ALO_桐谷和人:这部蛮感人的啊...     NaN                    シャアアズナブル  2013年10月15日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
什么山寨不山寨啊，YY就更是胡扯！不了解就少说可笑的话了！这些都是原作说的，内容已经画好了，...     NaN                    ALO_桐谷和人  2013年10月15日    NaN     NaN  http://i.youku.com/i/UMTI4NzUwMDc0OA==
宙斯盾就是个雷达系统，能对多个目标进行计算攻击，中国也有叫神盾，没什么可怕的，你想美国可能把...     NaN                 Cy丶fengniao  2013年10月15日    NaN     NaN      http://i.youku.com/i/UNjI5MjczNDYw
天朝演的是抗日片打日本，日本演的是抗XX片很正常啊，国家概念观点不同别国文化肯定有抗外意识了...     NaN                      明→流逝の泪  2013年10月15日    NaN     NaN      http://i.youku.com/i/UMTgyMzU5MDE2
拍个少年包拯还需大量抄袭柯南里的案件还好意思提啊，而老年的无论狄人杰还是包拯原作皆为外国人小...     NaN                    シャアアズナブル  2013年10月15日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
以前柯南剧场版更贴近生活气息吧~？细节更多些，不过这部看哭了，兰跳进海里是为了那个孩子，突出...     NaN             CindyandJessica  2013年10月15日    NaN     NaN      http://i.youku.com/i/UNDEwMDU2OTgw
侦探部分好少呀，小点失望结局没有新兰的互动，但是不讨厌，哈哈，因为看柯南已经是习惯了，完结什...     NaN                  _103911727  2013年10月14日    NaN     NaN  http://i.youku.com/i/UMTgxMzU4OTkyNA==
虽然很喜欢柯南，但是看到这么政治化的剧场版心里还是有点别扭的。而且，这部的虐点也太纯粹了吧，...     NaN                        蜜桃优格  2013年10月14日    NaN     NaN      http://i.youku.com/i/UNjE3NDYwOTQ0
只能说，时间让曾经的经典不再经典……话说优酷的打分原来是按踩和顶的比例啊= = 我真想打个2...     NaN                        风晴天晓  2013年10月14日    NaN     NaN      http://i.youku.com/i/UNTM2NTExODQw
论刺激没有天国倒计时那几部刺激，论温馨没有沉默的十五分钟那些温馨，看到最后我都在等待着网络上...     NaN                      kica心泪  2013年10月14日    NaN     NaN      http://i.youku.com/i/UMzQwMjg1MzY4
厉害喔 虽然很打扰！！！但是我家！！动漫公众平台！！这么棒停不下来！！！针对热血！！耽美！！...     NaN     mob_4841486463940295381  2013年10月14日    NaN     NaN                   http://i.youku.com/i/
个人来讲是比较喜欢柯南的，但这个剧场版来看感觉日本的军国主义依然严峻连小学生看的电视电影都参...     NaN                    duncan88  2013年10月14日    NaN     NaN      http://i.youku.com/i/UMTUxMDYzOTY4
过去的已经留在历史的长河中，能不能未来和平的未来努力才是真实。拜拖大家能理智点么，过去的已经...     NaN                  _116874105  2013年10月14日    NaN     NaN  http://i.youku.com/i/UMjUwMTY4MzUyMA==
这几年两国关系紧张，就把政治色彩加诸于动漫这一净土，这几年日本动漫开始放入政治元素，军国主义...     NaN                      卍黑羽炎冰卐  2013年10月14日    NaN     NaN      http://i.youku.com/i/UNDgxNzE2MzIw
题材是军舰 当然是要扯上与政治、军事有关的剧情啦，你们想太多了吧，作者十年了，如果题材只有普...     NaN                    16544968  2013年10月14日    NaN     NaN      http://i.youku.com/i/UMzU1MzExMzEy
白吃货，宙斯盾是美国军火商卖给日本的，你怎么不找美国的麻烦去。去砸麦当劳和肯德基啊。再说，人...     NaN                 kingmic2133  2013年10月14日    NaN     NaN      http://i.youku.com/i/UMTUyMDU0NzQ0
我说你们是哪里有问题？以为看出了点什么是么？觉得自己思想觉悟高了是咋滴？一口一个政治，一口一...     NaN                         滨崎迷  2013年10月14日    NaN     NaN      http://i.youku.com/i/UMTA4NjQ2NzMy
我可以说就因为看到微博说柯南哭了所以我特意看了结尾了吗！是啊片尾曲完了我以为还有温馨场面什么...     NaN               多情戏子o旧城旧景旧时光o  2013年10月14日    NaN     NaN                   http://i.youku.com/i/
很多感想 看到军民一家 看到日本进步在于很多事情上 不卖架子 无论小学生也好 对手也罢 都有...     NaN                    LANHAICX  2013年10月14日    NaN     NaN      http://i.youku.com/i/UNDI5NDEwMzU2
如果是全世界都这样 国旗只是一种精神 我们四个星星围绕大星星的团结精神 你觉得是否应该真正落...     NaN                    LANHAICX  2013年10月14日    NaN     NaN      http://i.youku.com/i/UNDI5NDEwMzU2
最后的台词“江户川柯南 只是个小学一年级生而已啦”我去啊！！！我上小一的时候你是一年级，现在...     NaN                   桜井-13-みさき  2013年10月14日    (1)     NaN      http://i.youku.com/i/UMzE3NDQxMzQw
你妹的剧情太狗血了 起因是日本人杀了日本人 而起不然后面不会有这么一串 这不显得脑残吗 如果...     NaN                   _80792716  2013年10月14日    NaN     NaN  http://i.youku.com/i/UMTc5NjUxNTQ5Mg==
即便不扯上政治，这部剧场版也是我所看过的最烂的一部，差劲的剧情，差劲的配乐，差劲的配音，期待...     NaN                      雨落at心城  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNTE4Njc0NzEy
哈哈 我也要看 话说我还准备换惊讶猫做头像怎么你抢先了养可爱小熊猫的吴老板 害我又没头像可换...     NaN                 一世泪倾城o浅笑嫣然o  2013年10月13日    NaN     NaN                   http://i.youku.com/i/
求别黑作者了，人家画个漫画也不一定带有政治色彩，想了700多集怎样杀人也挺累的，青山还要给我...     NaN                YS1192609673  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMjA3ODE4MDQw
有点军国主义的思想，有木有？？？？ 日本最近的军国思想有点过分了！ 宙斯盾舰，，，。 戳蛋。...     NaN                    我的个性自由自在  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNDI1Njg2NTY0
   该体现的都有了，小五郎推理，球技，空手道，遇难，就是拼凑的较牵强，追求的多自然会有些不舒服。     NaN                  zhaoyu8078  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNzUzMjEwNDg=
木有前几期好看，说起间谍每一个国家都会派到去他国去当间谍吧！敢说日本没有往中国放间谍，这种事...     NaN                      宫震羽055  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMTg3MDIyMzQw
这就是差距，单不论这部动画片的剧情等方面，从教育意义上比中国现在传统动画片的手法要高超的多。...     NaN                       一只直甜瓜  2013年10月13日    NaN     NaN  http://i.youku.com/i/UMTMwNTgxNzgyOA==
唉、新一忙起来案件、就把我们小兰忘到脑袋后头了、我们可怜的小兰、幸亏体力好啊/流泪/ 新一变...     NaN                      小小个816  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMzczNjUxMzgw
/流汗/我算是看出来了，柯南君每次要离开有事的时候都只会找要去厕所这个借口……我说，柯南君，...     NaN                   _76446296  2013年10月13日    NaN     NaN  http://i.youku.com/i/UMTc5NzcwMjE1Mg==
那些说这是针对中国的人，你们爱国也该理智一点，成天想这灭日本，就能吧日本打垮吗？再说了真的打...     NaN                         CLT  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMzQzNjk3MzY0
小曰本，你某国是指谁，别以为有美国佬照着你就吊毛个吊，就是欠曰国，别忘记你们所犯下的千古万古...     NaN                       爱我就随心  2013年10月13日    NaN     NaN      http://i.youku.com/i/UODMxNDcxODg=
感觉一般般，没有前几部好看，推理简单些，剧情也不够复杂，完全走的爱情剧的路线，还有啊，声优是...     NaN                         空框框  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMzM2NzUwNjY4
一般吧，看到太阳旗就没什么兴趣了，动画动画本来就看的放松的，军国主义思想，不过，也不能排除作...     NaN                      dyanyi  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNjAzMzA1MTg0
#名侦探柯南#剧场版17#绝海的侦探# 看到兰救勇气，那个间谍说 “明明不作死就不会死的啊”...     NaN                 笑望红尘o寂寞悲歌de  2013年10月13日    NaN     NaN                   http://i.youku.com/i/
对日本人来说，最大的威胁是朝鲜和俄罗斯，朝鲜近几十年确实有去绑架过日本平民，X是亚洲人......     NaN                     明日の世界より  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNTYyNDA0NTI0
     去查一下，美国也有国防日对国民开放军备展示的，再说这片本来就是虚实结合的，较真就没法看了     NaN                     明日の世界より  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNTYyNDA0NTI0
快结尾部分救小兰的剧情怎么和沉默的十五分钟里面救柯南的差不多啊- - 都是15分钟 不过被救...     NaN             宅若久时天然呆66323770  2013年10月13日    NaN     NaN  http://i.youku.com/i/UMTIwMjY2MTAzMg==
剧情一般，推理部分很少，小兰的空中翻腾360和小柯的足球真的开外挂，虽然结局还是比较感人。。...     NaN   优酷用户wo4821486463430040350  2013年10月13日    NaN     NaN                   http://i.youku.com/i/
唉……就算是有我大柴姐给加分吧，还是各种失望= =不过就算是各种失望我还是会一直期待下一部的...     NaN                  多情戏子o旧梦虐心o  2013年10月13日    NaN     NaN                   http://i.youku.com/i/
/流汗/我草 这算什么啊 柯南的足球逆天了啊！！！ 小兰掉入海中多长时间了 啥事没有 柯南的...     NaN                        大爱婉瑜  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNjI5MDYyODc2
日本其实有多强? 要是真有心打得过我们干嘛死花力报美国大腿 你们有想过? 这些年中国的成长都...     NaN                        炫目神明  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNTc5MzE1Mzky
以一个柯南迷来说，这个剧场版还是一如既往的好看，只不过不该在这敏感时期放入太多政治因素，让中...     NaN                  _121171667  2013年10月13日    NaN     NaN  http://i.youku.com/i/UMTgxMzgwNzgyOA==
总觉得不符合逻辑，发现陌生船只不是应该先警告确认身份嘛，怎么直接就开始攻击了， 还有掉到海里...     NaN                     Foloied  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMTQxMzQyMTIw
看个日漫是没问题的，但你们别他妈忘本！都他妈不是中国人？就你们这些垃圾也配活在中国的土地上啊...     NaN                    only2323  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMjM0ODEwMjc2
我还以为踢到炮管，炮管转过去砸到犯人。没想到。。。。。。。感觉柯南的球技，可以加入闪电十一人...     NaN                       苍穹Zrs  2013年10月13日    NaN     NaN  http://i.youku.com/i/UMTI4OTgyNDQ3Ng==
那个美夕426= = 你是日本人？ 如果不是，那你就是汉奸了吧，不觉得你比任何人都恶心么，呵...     NaN                    only2323  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMjM0ODEwMjc2
本来我觉得在优酷看的一个好处就是下面没人在说新兰和柯哀，没想到去哪还是一样…柯南是侦探而不是...     NaN                        羽兰若曦  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNjExODcyMzk2
真实的爱情？新拦的YY度好高@诺雅兰 :为毛老虐小兰啊！！！！ 不过兰的空手道真帅！！！只有...     NaN                    シャアアズナブル  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
动漫迷很单纯的 很容易就被煽动 您写的这么感人肺腑 励志励己 很容易增加热血爱国人士的过激反...     NaN                         豆椛猫  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMTc5OTIwMTY4
那么多集柯南 只有这集落泪了 但最后还是有些芥蒂 感觉就像被日本人骗了一样 那么多年 他们拍...     NaN                      幸福下载不到  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMjYxMzkwMzQ4
人物的腿是不是越来越细了啊……还有，在这个时机玩海/上/自/卫/队，小菊你这是作死的节奏……...     NaN                  _118938069  2013年10月13日    NaN     NaN  http://i.youku.com/i/UMjU0NzY5MTI4MA==
人家愿意当恋爱漫看该你什么事 一人一角度 比你们这些柯哀迷好吧 明明作者就写得柯兰 整天瞎意...     NaN                      碧海蓝天婚纱  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNjA3NTQ1OTQ4
呵，官配又怎样了？伦敦篇里把官配无限抬高结果则是日本漫迷的一片嘲讽还有脸提官配啊，这部主题可...     NaN                    シャアアズナブル  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
你可以对一些爱国人士的过激言行提出批评，也可以对一些有待商榷的爱国表达方式提出看法，但请不要...     NaN                  guaichuran  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNDEyOTEzNzg0
还有40分钟... 去看了||fengxiaoqing1794:黑羽千影kms-柯漫社 : ...     NaN                  梦中送o为卿倾此天下  2013年10月13日    NaN     NaN                   http://i.youku.com/i/
那个，所谓的敌对国家貌似是中国吧，这动漫看的，充分认识到日本与美国是怎样一对好基友，何等的相...     NaN                    方程无解2012  2013年10月13日    (1)     NaN      http://i.youku.com/i/UNTQyOTMwODA4
我的妈呀！太棒了，看得我紧张激动得要死！各种揪心虐心，特别是柯南的那句连兰我都找不到，我还算...     NaN     优酷用户wo41486463406725686  2013年10月13日    NaN     NaN                   http://i.youku.com/i/
讨厌的剧情，很好的动漫为什么要加入政治色彩，宙斯盾就是为了向中国开战而来，用动漫展示日本海军...     NaN                          聊派  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMTUyNDA1NjUy
                要是穿救生衣掉海里了，要带闪闪发光的东西，还要带会发射电波的手表。     NaN                  _107760705  2013年10月13日    NaN     NaN  http://i.youku.com/i/UMTgwNjM2MjQwMA==
我估计等我老死柯南的剧场版开头还是这样“我们过上了小学一年级的生活”不过再怎么拖这一年级也太...     NaN                        捷捷捷哥  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNjI1NjQ5NjIw
这不过是对你们把N多没有的东西YY进柯南里的一种讽刺，难道你不知道新拦的在百度建的那些低级黑...     NaN                    シャアアズナブル  2013年10月13日    NaN     NaN      http://i.youku.com/i/UNjE4Mjk2NDMy
正如《沉默的十五分钟》一样。。。。最关注的都是如何搜寻遇难者了。。。。简直都成了普及知识了。...     NaN                        漆黑的树  2013年10月13日    NaN     NaN      http://i.youku.com/i/UMzE1MzI3OTY4
         柯南足球的威力和小兰空手道的威力越来越逆天了……小兰有种向黄飞鸿进化的趋势啊……     NaN                   amuroxiao  2013年10月13日    NaN     NaN      http://i.youku.com/i/UODk0OTUzMDQ=
             回忆乐园的情景，小兰身上穿着一件大衣，但是只穿一条短裤，太佩服日本人了~     NaN            kenanj_642518463  2013年10月13日    NaN     NaN  http://i.youku.com/i/UMjU3MDA3Mzg1Mg==
