comment    like                          nick     postTime  reply  unlike                                user_url
                                               好看     6.0                        腻腻1990  2017年07月08日    NaN     2.0      http://i.youku.com/i/UNjE4MzQ2NDA4
                                              我的天     6.0                    红角复刻HJNOOB  2017年07月08日    NaN     1.0  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                                   说好的国漫进来就变小日本的了     3.0          腾讯用户9381290677257387  2017年07月15日    NaN     3.0  http://i.youku.com/i/UMTQ2MzgxNDIwNA==
                                原作者是台湾的，在日本也有人气很高     2.0          优酷用户1467506209431236  2017年07月12日    NaN     NaN  http://i.youku.com/i/UMzc3Mjg0OTgyMA==
                               这确定是国漫？怎么说的是癞蛤蟆语言？     1.0                土豆用户_715743031  2017年07月12日    NaN     NaN  http://i.youku.com/i/UMjg2Mjk3MjEyNA==
                                剧里的笑点一点也不好笑，感觉就那样     2.0                         紫薯冻乳酪  2017年07月08日    NaN     NaN      http://i.youku.com/i/UMTk3MDA2MTQw
                                         看过漫画的举个爪     4.0          优酷用户1491112781785221  2017年07月08日    NaN     1.0  http://i.youku.com/i/UNDUyOTYxMzU4NA==
                                       擦！搜个国漫出个日货     3.0                土豆用户_729133179  2017年07月12日    NaN     1.0  http://i.youku.com/i/UMjkxNjUzMjcxNg==
                                 我看到了石田雨龙，死神里的灭却师     NaN                         公评主义者  2017年09月22日    NaN     NaN  http://i.youku.com/i/UNDUzNzEwNTkyNA==
                                      不是大陆的吗怎么是日语     4.0                优酷用户7248863394  2017年07月22日    NaN     NaN  http://i.youku.com/i/UNDI5NjQ0NzMyNA==
                                      女装男生的有点辣眼睛啊     4.0                  自由自在90721276  2017年07月09日    NaN     1.0  http://i.youku.com/i/UMzI2MTQ0ODk1Ng==
                                           2015年的     5.0                         炫酷TVT  2017年07月15日    NaN     1.0  http://i.youku.com/i/UMzMyNDYwMzg0NA==
                                                啧     5.0                      C1h9i4na  2017年07月22日    NaN     NaN  http://i.youku.com/i/UNDE5NDM4Njc3Ng==
                                       差点看成了时间交配者     4.0                      吴三石石石石ah  2017年08月26日    NaN     2.0  http://i.youku.com/i/UMzM4NzY2MTAyNA==
                                      艾玛，这不是中国的漫嘛     4.0                   橙子H橙子Y橙子C橙子  2017年07月16日    NaN     3.0  http://i.youku.com/i/UNDc4MDE3OTYxNg==
                                 国产的复制吧 只是变成了日语而已     3.0                优酷用户8014431571  2017年07月19日    (1)     NaN  http://i.youku.com/i/UNDcxOTk4MzY4NA==
                                       我的妈居然出这么快？     5.0                土豆用户_850853079  2017年07月16日    NaN     6.0  http://i.youku.com/i/UMzQwMzQxMjMxNg==
                                            这是国漫？     5.0                淘宝用户4946332641  2017年07月12日    NaN     3.0  http://i.youku.com/i/UNDc3Mzk0NzQ1Mg==
                                               哈哈     5.0                 zzw2803779280  2017年07月11日    NaN     1.0  http://i.youku.com/i/UNDUyNzY2NjU4NA==
                                      布鲁乃列斯基哭晕在厕所     5.0                          老杜讲堂  2017年07月08日    NaN     2.0  http://i.youku.com/i/UNDU4NjIxMDA2MA==
                                           说国漫的自重     4.0          腾讯用户1501234549628161  2017年07月28日    NaN     1.0  http://i.youku.com/i/UNDg1MzM2MzAyMA==
                                           我想起了毒液     4.0                         皇朝o阿飞  2017年07月22日    NaN     NaN  http://i.youku.com/i/UMTg4MzExMTcwMA==
                                           画风是我的菜     4.0                ykapp_rlxlut47  2017年07月11日    NaN     2.0  http://i.youku.com/i/UMTY4NTUzMzE2MA==
                                 废话好多，打就打，废话那么多干嘛     3.0                土豆用户_380861390  2017年07月22日    NaN     NaN  http://i.youku.com/i/UMTUyMzQ0NTU2MA==
                                  这片头的字幕字体真差劲！！！！     3.0                  June63487979  2017年07月19日    NaN     NaN  http://i.youku.com/i/UMTM0MTkzMjY1Mg==
                                     以前不是已经出过动漫了吗     4.0                         炫酷TVT  2017年07月15日    NaN     1.0  http://i.youku.com/i/UMzMyNDYwMzg0NA==
                                 虽然有颜色了，剧情没有黑白的好看     2.0          优酷用户1476510721567414  2017年08月15日    NaN     1.0  http://i.youku.com/i/UNDA1NzI5NDI1Mg==
                                       你们骂小便我很开心啊     4.0                  青春同学03795126  2017年07月13日    NaN     1.0  http://i.youku.com/i/UMTg4NTQwOTg0MA==
                                         画面很黑执事好像     4.0                          雪津丶丶  2017年08月27日    NaN     NaN  http://i.youku.com/i/UMTgzODc1OTgwMA==
                                  看封面以为是少爷和赛巴斯酱……     2.0                        快乐的小粘糕  2017年09月08日    NaN     1.0  http://i.youku.com/i/UMzE0MDIyODM1Mg==
                                         不好看，听不明白     4.0          腾讯用户1468287310337342  2017年07月15日    NaN     1.0  http://i.youku.com/i/UMzc5MTgyODIwNA==
                                         热血的赞一个吧！     4.0                           使山羊  2017年07月08日    NaN     1.0  http://i.youku.com/i/UMzIyNzA1NzYwMA==
                                            还我国语版     4.0                土豆用户_823298651  2017年07月31日    NaN     1.0  http://i.youku.com/i/UMzI5MzE5NDYwNA==
                                          为什么是日文？     4.0             ios游客用户4980208448  2017年07月15日    NaN     1.0  http://i.youku.com/i/UNDY4NzkzNTYxMg==
                                    石川界是不是一拳超人的配音     2.0                   YKYX0409422  2017年07月08日    (1)     5.0      http://i.youku.com/i/UMzc4NzUzMTA4
                              啧啧啧，这打斗场景，国内还不能比啊。。     NaN           优酷用户146483993180497  2017年12月09日    NaN     NaN  http://i.youku.com/i/UMzY4ODk5MDU2OA==
                                             还不赖吗     4.0                      回忆之森1482  2017年07月14日    NaN     NaN  http://i.youku.com/i/UNDYzNzk0NjA3Mg==
                                              留个抓     4.0                            溸洛  2017年07月15日    NaN     1.0  http://i.youku.com/i/UMTMxNDgzOTI5Ng==
                                                丨     4.0          腾讯用户1468851028926544  2017年07月08日    NaN     3.0  http://i.youku.com/i/UMzgxMTU5ODE2NA==
                                   为什么是日语？不是大陆的吗？     3.0                         行吧都可以  2017年07月29日    NaN     NaN  http://i.youku.com/i/UMzg4MTQxNjA4NA==
                              ra gege shi si de a     3.0          腾讯用户1467257698104413  2017年07月15日    NaN     NaN  http://i.youku.com/i/UMzc2NzIwNzkyNA==
                            搜的国漫，结果出来的这个还是日漫，无语……     NaN                          轩辕雨娜  2017年10月18日    NaN     NaN  http://i.youku.com/i/UMzIwOTkwOTgxMg==
                                         钉宫你呀国漫的？     3.0                          白煞魍魉  2017年07月28日    NaN     NaN  http://i.youku.com/i/UMTkwOTI3Mzc4MA==
                              狼叔他哥 维克托 咋这么多人叫维克托呢     NaN                        卡萨丁富贵帮  2017年08月12日    NaN     NaN  http://i.youku.com/i/UMzM0OTkxODM5Ng==
                                     这部怎么国漫日漫里都有？     4.0                           渚薰G  2017年07月31日    NaN     NaN  http://i.youku.com/i/UNDg2MTMzMjU2NA==
                                           还是评论好看     4.0                优酷用户8453488106  2017年07月26日    NaN     NaN  http://i.youku.com/i/UNDI2NTk0MjgzNg==
                                在我看来无所猥，日本省有什么好说的     1.0          腾讯用户1463981632668131  2017年08月06日    NaN     1.0  http://i.youku.com/i/UMzY2MzM1NzU5Mg==
                                            看声优进的     4.0                          四季凉兮  2017年07月22日    NaN     NaN  http://i.youku.com/i/UMzE5MTkzMzQxMg==
                            不是说国漫么？怎么是日语！啊！！我去你爸比     NaN                    回忆10355636  2017年07月28日    NaN     2.0  http://i.youku.com/i/UMTQ1MTc5NTExNg==
                                              什么鬼     4.0          优酷用户1498577330692619  2017年07月16日    NaN     1.0  http://i.youku.com/i/UNDc1MDI1NTU0OA==
                                              NaN     4.0                           0榊0  2017年07月16日    NaN     3.0      http://i.youku.com/i/UNjU4NTMxNjg=
                                             国漫日语     4.0                       EgerYao  2017年07月13日    NaN     3.0      http://i.youku.com/i/UNTMwMjQ3MTQ4
                                                …     4.0          腾讯用户1471488556850547  2017年07月12日    NaN     4.0  http://i.youku.com/i/UMzkxMzc4MjY2MA==
                                         第一集为啥看不了     4.0                         杜推推童鞋  2017年07月11日    NaN     1.0  http://i.youku.com/i/UNDIyOTA2NzUzMg==
                                              国漫？     4.0                     Mr_nemloe  2017年07月11日    NaN     1.0      http://i.youku.com/i/UMTkwNzc2NDg0
                                              还好吧     4.0                        zfw990  2017年07月09日    NaN     1.0  http://i.youku.com/i/UMjk3MDg3Nzg2NA==
                                            润润我爱你     4.0                土豆用户_722725571  2017年07月08日    NaN     NaN  http://i.youku.com/i/UMjg5MDkwMjI4NA==
                                               哈哈     4.0                优酷用户6067105382  2017年07月08日    NaN     1.0  http://i.youku.com/i/UNDI2MTY4NzE3Ng==
                                              我爱你     4.0                          神丶时空  2017年07月08日    NaN     5.0  http://i.youku.com/i/UMTUxMjY5ODE3Ng==
                                            没有人看吗     4.0                优酷用户5758432073  2017年07月08日    NaN     3.0  http://i.youku.com/i/UNDIwNzk1NjM3Ng==
                                     开场的怪物好像亚人的分身     2.0          腾讯用户1462586321131575  2017年07月13日    NaN     3.0  http://i.youku.com/i/UMzYyOTAzODY4NA==
                                和日本人一起做出，挂名说是国漫无耻     NaN                          十二点屯  2017年07月11日    NaN     NaN  http://i.youku.com/i/UNDU1NDQ5MDY3Mg==
                                 我觉得人设和驱魔少年十分相似。。     2.0                      不明身份的武林盟  2017年07月08日    NaN     2.0      http://i.youku.com/i/UNTcwNDYwMTM2
                                         又是国漫日语话啊     3.0          优酷用户1499476744984915  2017年07月08日    NaN     NaN  http://i.youku.com/i/UNDc4Nzg3NTg5Mg==
                                        没 v 匆匆出门！     3.0   speedrabbit1478910036567609  2017年09月17日    NaN     NaN  http://i.youku.com/i/UNDE0NTYwNDY1Mg==
                                          雾和黑执事好像     3.0                    安静10149275  2017年07月08日    NaN     1.0  http://i.youku.com/i/UMTMyNzMwMjAzMg==
                                   只要没有军国主义，我就能接受     2.0          腾讯用户1477457272702830  2017年08月14日    NaN     NaN  http://i.youku.com/i/UNDA4OTg1NTk1Ng==
                                         ，简直了，真好看     3.0                         无屈自千里  2017年07月13日    NaN     1.0  http://i.youku.com/i/UMzI5ODAzNDAyMA==
                                    名字和冰上的尤里教练的一样     2.0           微信用户147366205158085  2017年07月15日    NaN     4.0  http://i.youku.com/i/UMzk4NjgxNjI2NA==
                                  这本来就是国产漫画改编的而已啊     2.0          腾讯用户1474792695460745  2017年08月07日    NaN     1.0  http://i.youku.com/i/UNDAxNzEyMjg1Mg==
                                      看片两分钟，广告一小时     3.0                  jay116269065  2017年08月28日    NaN     NaN      http://i.youku.com/i/UNjAzODk2MjUy
         中国与日本合作的动漫//@腾讯用户7156358172:日漫呀//为什么是日文？     3.0                优酷用户8293138942  2017年07月15日    NaN     1.0  http://i.youku.com/i/UNDE1MjQxMDg0OA==
                                      天呀。居然出动漫了。？     3.0                       球形家族_安酱  2017年07月15日    NaN     1.0  http://i.youku.com/i/UMTI4NDc4OTE4OA==
                                          为啥不是中文版     3.0          微信用户1468809204678123  2017年07月31日    NaN     NaN  http://i.youku.com/i/UMzgwOTQxOTIyOA==
                                          又特么买断。。     3.0                           乱莫茫  2017年07月08日    (1)     NaN  http://i.youku.com/i/UNDc2MDM1NDE5Mg==
                         一天到晚喷来喷去，爱国就去杀了XxxGuojia     NaN                          里尔纳多  2017年09月30日    NaN     NaN  http://i.youku.com/i/UMzY3MDM3NDM0MA==
                                             时间真短     3.0                       你别跟我吹牛B  2017年07月15日    NaN     NaN  http://i.youku.com/i/UMTYzNjQzNzU4OA==
                                             我有感想     3.0                       不吃喵的鱼摆摆  2017年07月14日    NaN     NaN  http://i.youku.com/i/UNDQ5NzYwNjE1Ng==
                                              太快了     3.0                       浮云33520  2017年07月20日    NaN     NaN  http://i.youku.com/i/UMTgxMDA1MTg2MA==
                                               卡卡     3.0                          祈集神域  2017年07月15日    NaN     1.0  http://i.youku.com/i/UNDUxMzU4NjEyMA==
                                受不了传奇广告，更受不了去玩的……     2.0                    cs24954787  2017年07月29日    NaN     NaN      http://i.youku.com/i/UNjA3MzcyOA==
                                 废话好多啊，女主也看不出一点伤心     NaN                微信用户6008899485  2017年11月06日    NaN     NaN  http://i.youku.com/i/UNDI3Mzk2MjczMg==
                                      说好的国漫为啥是日本的     3.0                   刘天皓23118329  2017年09月09日    NaN     NaN  http://i.youku.com/i/UNDk3MTAwMTgyOA==
                                                P     3.0          淘宝用户1478880072171208  2017年09月03日    NaN     NaN  http://i.youku.com/i/UNDEzODQ1NzQ2NA==
                                    度福克斯好看四顿饭i地日人     NaN                          火星异人          2周前    NaN     NaN  http://i.youku.com/i/UNTMzMjkwNzU4NA==
                                                p     3.0                          暗涌微澜  2017年08月15日    NaN     NaN  http://i.youku.com/i/UNDE1NjQ1NzI2MA==
                                            广告太贱了     3.0          优酷用户1472301839244972  2017年07月29日    NaN     1.0  http://i.youku.com/i/UMzk0NDMyNDU5Ng==
                   我也一样//@劳紫真:星游记更好看，可惜第二部我等了5年多了     3.0                           幼稚桑  2017年07月25日    NaN     NaN  http://i.youku.com/i/UMzIxNjc1OTcyMA==
                                            终于等到了     3.0                优酷用户7866866338  2017年07月22日    NaN     NaN  http://i.youku.com/i/UNDc2MjUyMjM5Ng==
                         我觉得好看的国漫就几个，在国内还没有那么多人喜欢     3.0                腾讯用户8850473756  2017年07月15日    NaN     1.0  http://i.youku.com/i/UNDY4MDQwNjA0NA==
                                     这是中国与日本合作的动漫     3.0                优酷用户8293138942  2017年07月15日    NaN     2.0  http://i.youku.com/i/UNDE1MjQxMDg0OA==
                                              顶起来     3.0                 伊文捷琳的达尔文74235  2017年07月15日    NaN     2.0  http://i.youku.com/i/UNDgxMjc2MjMyNA==
                                             哈哈哈，     3.0                优酷用户5949306937  2017年07月15日    NaN     1.0  http://i.youku.com/i/UNDUwNjkwNDI3Ng==
                                           中文配音在哪     3.0                          cv郑旭  2017年07月13日    NaN     1.0  http://i.youku.com/i/UMTU1NzE1NzI5Mg==
                                      说好的国漫呢，太假了吧     3.0                       错把佳酿兑了水  2017年07月13日    NaN     4.0  http://i.youku.com/i/UMzMxMDM5ODk1Mg==
                                    觉得这部动漫不错的点赞吧！     3.0                          心不够伤  2017年07月11日    NaN     3.0  http://i.youku.com/i/UMjk5NzQxMjExNg==
                                              666     3.0                魔法师的学徒06589928  2017年07月10日    NaN     3.0  http://i.youku.com/i/UMzE4MDg1Nzc0OA==
                                              挺好看     3.0                  Attention168  2017年07月08日    NaN     2.0  http://i.youku.com/i/UNDc0ODMzMzM0MA==
                      666666666666666666666666666     3.0    微信用户7303021499005016011703  2017年07月08日    NaN     2.0  http://i.youku.com/i/UNDc3MDM5MTM3Mg==
                                      在线的有几人，活人出来     3.0                    红角复刻HJNOOB  2017年07月08日    NaN     3.0  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                                              国漫！     3.0          优酷用户1499468904522290  2017年07月08日    NaN     NaN  http://i.youku.com/i/UNDc4NzU2ODQ4NA==
                                      台湾漫画赴日IPO。。     2.0                      kadsfh22  2017年07月08日    NaN     4.0      http://i.youku.com/i/UMTYxMzI2NzA4
                                      中日合作没中配版的？？     2.0                     Night_Six  2017年07月13日    NaN     NaN  http://i.youku.com/i/UMTQxMzcwOTE0OA==
                                       这是国漫吖，一直在追     2.0                       萧榕榕RONG  2017年07月09日    NaN     1.0  http://i.youku.com/i/UMTYyOTQyNDU4OA==
                              我的妈！这个出动画了！还是润润的配音！     1.0                        维达的薇薇安  2017年08月16日    NaN     NaN  http://i.youku.com/i/UNDEzMzU4NDg3Ng==
                                明明就是日漫，为什么要放到国漫里面     1.0         支付宝用户1474874576047603  2017年08月13日    NaN     3.0  http://i.youku.com/i/UNDAxODc0MjE2OA==
                                其实你用的圆珠笔的珠子 都是外国的     1.0          优酷用户1502261420422861  2017年08月09日    (1)     1.0  http://i.youku.com/i/UNDg4NjYzMzgzNg==
                          我就想知道，这在TM日本是 日漫 还是 国漫！     NaN                    回忆10355636  2017年07月28日    NaN     NaN  http://i.youku.com/i/UMTQ1MTc5NTExNg==
                                     等了很久啊....追追追     2.0                      yorancat  2017年07月08日    NaN     NaN  http://i.youku.com/i/UNDIxOTU0MTEyNA==
                                     来来干了这碗豪华声优大餐     NaN                        是我啊二柱子  2017年07月08日    NaN     NaN  http://i.youku.com/i/UNDI3OTE0NzcwOA==
                                一听是日语就闪人了！我不喜欢日语！     NaN          微信用户1520384833089185          3周前    NaN     NaN  http://i.youku.com/i/UNTc1NjQzMzA3Ng==
                                    看见鲁殿的声优润润就进来了     NaN                     折翼的天使ROOR  2017年09月11日    NaN     NaN  http://i.youku.com/i/UMzI0MzUzNzgwNA==
                                     这个本来是黑白，漫画一样     2.0                优酷用户8554227695  2017年08月07日    NaN     1.0  http://i.youku.com/i/UNDU0MTcwMjM2NA==
                                            镇魂街好看     2.0          优酷用户1489823514501782  2017年08月05日    NaN     NaN  http://i.youku.com/i/UNDUwMzA0MTU2MA==
                                       第一集我就看到了名刀     2.0                       淘淘淘喽111  2017年07月29日    NaN     NaN  http://i.youku.com/i/UNDE4MTcwMTY3Mg==
                                     我爱时间支配者。维克多！     2.0               支付宝用户5818551087  2017年07月08日    NaN     1.0  http://i.youku.com/i/UNDYzNDg3ODc3Mg==
                                   感觉男主有点往塞巴斯酱那里偏     NaN                   game_k7ran1  2017年10月21日    NaN     NaN  http://i.youku.com/i/UMzEzNjQ2NjY5Mg==
                                            石田 雨龙     2.0                          毋忘那痛  2017年07月13日    NaN     NaN      http://i.youku.com/i/UMzg0NDA1MjM2
                               卧槽 日本就日本标成大陆算什么！！！     NaN                   小猪杰25779476  2017年10月01日    NaN     NaN  http://i.youku.com/i/UMzIyNzM1NzY3Mg==
                                      国漫？你家他妈日本的？     2.0                微信用户6518517152  2017年07月12日    NaN     2.0  http://i.youku.com/i/UNDU4MjI1NjAxMg==
                                 这是有病吧？故意刷评是什么意思？     2.0                淘宝用户6754045785  2017年09月11日    NaN     1.0  http://i.youku.com/i/UNDcyMDMyMDk5Ng==
                                     时间支配……怕不是苟……     2.0          优酷用户1501040999090301  2017年08月19日    NaN     NaN  http://i.youku.com/i/UNDg0NzQzMDQ2NA==
                            恩。。。。这是不是传说中的出口转内销。。。     NaN                          经常不上  2017年08月07日    NaN     NaN      http://i.youku.com/i/UMTg1NTQzMzI=
                                        沙发吗，躺卧在干嘛     2.0                      Visen_TT  2017年07月15日    NaN     2.0  http://i.youku.com/i/UMjk3MDk4NTU5Mg==
                                 国漫个毛线，为什么不是汉语原声？     NaN                           上坎子  2017年07月11日    NaN     NaN  http://i.youku.com/i/UMTI5NDEwODkwNA==
                                   这个分类既在国漫里又在日漫里     NaN                   从你的全世界路过wjx  2017年07月11日    NaN     NaN  http://i.youku.com/i/UNDE2OTQ3MzQ3Mg==
                                       现在的动漫急死人……     2.0                         在WC一D  2017年07月09日    NaN     1.0  http://i.youku.com/i/UMzc3NDE3MjMyOA==
                                        打斗很棒啊，追追追     2.0                     sampaning  2017年07月08日    NaN     NaN      http://i.youku.com/i/UMTY0MTQ3NDUy
                                          昆明男男女女们     2.0                      亚历山大的休利特  2017年09月02日    NaN     NaN  http://i.youku.com/i/UNDc5OTQyNTMyMA==
                                          晕，怎么是日语     2.0                         悲傷旳眼淚  2017年09月18日    NaN     NaN  http://i.youku.com/i/UMzI2NTMzMzk3Mg==
                                         维克托？三只手？     2.0                优酷用户8035650345  2017年08月03日    NaN     NaN  http://i.youku.com/i/UNDQ5Mzg5MTcwNA==
                                           国漫是黑白的     2.0                   腾讯用户4151315  2017年07月13日    NaN     2.0  http://i.youku.com/i/UMzM0Mjk1MzYyNA==
                                             滚出国漫     2.0                 优酷用户816415926  2017年09月13日    NaN     NaN  http://i.youku.com/i/UMzI2NTY2MzcwNA==
                          一旦到了国产元素，就全是想xxx的，找茬？？？     NaN                   日不落45716025  2017年08月16日    NaN     NaN  http://i.youku.com/i/UMzM0NTY2NTUwOA==
                                   我好像看过……黑白的那种……     2.0                腾讯用户5417566035  2017年07月12日    NaN     NaN  http://i.youku.com/i/UNDc1MTg4ODMwNA==
                                        等了好久终于更新了     2.0                        K无尽的尝试  2017年07月12日    NaN     NaN  http://i.youku.com/i/UMTIwMTQzMTQyOA==
                                         嗯，喜欢这个画风     2.0          微博用户1469288077675209  2017年07月22日    NaN     NaN  http://i.youku.com/i/UMzgyNjU3ODI2OA==
                                           素质低的一批     2.0                   jyy19881213  2017年08月05日    NaN     1.0  http://i.youku.com/i/UNDE5MTE1MjI0MA==
                                             看名还行     2.0                ゛淡若清风过60288607  2017年09月09日    NaN     NaN  http://i.youku.com/i/UMTY4MzkxMjIwNA==
                                   不是国漫么？怎么说狗日语言了     NaN                 支付宝用户24820251  2017年07月11日    NaN     NaN  http://i.youku.com/i/UMzM0MDExMjMxMg==
                                          没有中文配音？     2.0                      qazswqaw  2017年07月08日    NaN     NaN      http://i.youku.com/i/UMjg3NjM2MDA0
                                             揭秘看。     2.0          优酷用户1491559918747437  2017年09月08日    NaN     1.0  http://i.youku.com/i/UNDUzOTYyNzc4NA==
                                            听说不错哦     2.0              foolchen90198359  2017年07月09日    NaN     1.0  http://i.youku.com/i/UMjA0NTY3MTkyNA==
                                                氵     2.0               优酷手机用户_fs6qnrdz  2017年09月14日    NaN     1.0  http://i.youku.com/i/UMzIzMjM3MTEzMg==
                                                卜     2.0                 song285081735  2017年09月09日    NaN     2.0  http://i.youku.com/i/UNDkxOTkzMTA4NA==
                         对对对//看这部动漫弹幕真心不能打开，简直毁智商     2.0          腾讯用户1474792695460745  2017年08月07日    NaN     1.0  http://i.youku.com/i/UNDAxNzEyMjg1Mg==
                                               d0     2.0          微信用户1503812897984246  2017年09月17日    NaN     1.0  http://i.youku.com/i/UNDk0MzgwOTI2OA==
                                             Hell     2.0                优酷用户6581985388  2017年09月17日    (1)     1.0  http://i.youku.com/i/UNDM3NTk0NzUyNA==
                                             街机，，     2.0                优酷用户7156270960  2017年08月19日    NaN     NaN  http://i.youku.com/i/UNDcxODA5MTM2NA==
                                          是父子啊。。。     2.0                 独行者与猫43262394  2017年07月08日    NaN     NaN  http://i.youku.com/i/UMzIxMTk0NzU2MA==
                                             发个评论     2.0                          哎哟蔚丶  2017年07月08日    NaN     1.0  http://i.youku.com/i/UNDA1Mjg0NTI3Ng==
                                             有人吗？     2.0          腾讯用户1499944832948550  2017年07月15日    NaN     3.0  http://i.youku.com/i/UNDgwNzYyNDI1Ng==
                                    P,Mbu,m. C to     2.0                    顺义94098977  2017年09月02日    NaN     NaN  http://i.youku.com/i/UMzA2MTQ3ODE5Mg==
                                              Mm.     2.0                 暮雨落成诗00010636  2017年08月19日    NaN     2.0  http://i.youku.com/i/UMzEyNDc5MDA5Mg==
                                               磁场     2.0                          祈集神域  2017年07月15日    NaN     2.0  http://i.youku.com/i/UNDUxMzU4NjEyMA==
                                      布鲁乃列斯基哭晕在厕所     NaN                        星空下的先知  2017年07月08日    NaN     NaN  http://i.youku.com/i/UMTM0NzYxNzY2MA==
                                              国漫？     2.0               优酷手机用户_6pzewkbx  2017年07月08日    (1)     1.0  http://i.youku.com/i/UMzIyOTYwNTA4MA==
                                              233     2.0                      凉兮丿ingle  2017年07月17日    NaN     2.0  http://i.youku.com/i/UNDQ5NzAxOTQ4NA==
                                             tp'z     2.0                    晓晓63114849  2017年07月08日    NaN     NaN  http://i.youku.com/i/UMzI3MTE3NTgyMA==
                                   还是搞清楚事情才来高谈阔论吧     NaN                         西施的沙僧  2017年12月03日    NaN     NaN  http://i.youku.com/i/UNDEzNzM0Mjk2NA==
                                               (.     2.0               优酷手机用户_hp9md82i  2017年09月18日    NaN     NaN  http://i.youku.com/i/UMzI5OTcyMzk1Mg==
                                                ，     2.0                       一宝lover  2017年09月16日    NaN     NaN  http://i.youku.com/i/UMjg1MDIwMzEwOA==
                                                一     2.0            春霞1480952459019352  2017年09月14日    NaN     1.0  http://i.youku.com/i/UNDI1ODg0ODgzMg==
                                                。     2.0          微信用户1499569863785289  2017年09月13日    NaN     NaN  http://i.youku.com/i/UNDc5MTg0MjM1Mg==
                                ……看了觉得剧情没什么意思，不看了     2.0          优酷用户1471749498862643  2017年09月02日    NaN     NaN  http://i.youku.com/i/UMzkyMzI4MDIyMA==
                               &，m，. 。 q. Z ，m。p'     2.0                        HIHI爸爸  2017年08月30日    NaN     NaN  http://i.youku.com/i/UNDUwOTI3MzcwMA==
                                          我喜欢这个画风     2.0                         3小菜菜3  2017年08月26日    NaN     1.0      http://i.youku.com/i/UNTIwNTg1NjA0
                                                所     2.0                           董大锤  2017年08月22日    NaN     1.0  http://i.youku.com/i/UMzIzNjEzMzA0OA==
                                                U     2.0    tata0307281478897766436523  2017年08月22日    NaN     1.0  http://i.youku.com/i/UNDE0MzA2NDE3Mg==
                                我记得以前也出过，不是这种的是。。     2.0                腾讯用户7430180461  2017年08月19日    NaN     NaN  http://i.youku.com/i/UNDY4MDA2NTI4MA==
                      感觉还是以前的好看，以前的第一集的时候会有点让那个人哭     2.0                    紫月98725258  2017年08月13日    NaN     NaN  http://i.youku.com/i/UMzAwMDM3NjIwMA==
                              '快看看哈哈分委曲求全 内牛满面。”'     NaN                 优酷用户850034866  2017年09月01日    NaN     NaN  http://i.youku.com/i/UMzQwMDEzOTQ2NA==
                                      原作的作者真的是中国人     2.0                微信用户6734676802  2017年08月06日    NaN     NaN  http://i.youku.com/i/UNDc1NTkwMDc3Ng==
                                               好看     2.0                         坠落丶零幻  2017年07月29日    NaN     NaN  http://i.youku.com/i/UMjg0OTY5NDk5Mg==
                                    这个还没那个动态漫画的好看     2.0          腾讯用户1472659311820294  2017年07月16日    NaN     3.0  http://i.youku.com/i/UMzk1NjI3OTUyOA==
                                       如果是中文我还喜欢看     2.0                土豆用户_784641422  2017年07月16日    NaN     3.0  http://i.youku.com/i/UMzEzODU2NTY4OA==
                                           ？v？好看吗     2.0                      香香的仙女爱学习  2017年07月16日    NaN     2.0  http://i.youku.com/i/UNDgxMDMzMjcwOA==
                                            日语不看到     2.0                土豆用户_789229675  2017年07月15日    NaN     3.0  http://i.youku.com/i/UMzE1NjkxODcwMA==
                                     日漫呀//为什么是日文？     2.0                腾讯用户7156358172  2017年07月15日    NaN     2.0  http://i.youku.com/i/UNDY1OTYxOTEyNA==
                                             。。。。     2.0                         唯诺XIA  2017年07月15日    (1)     1.0  http://i.youku.com/i/UNDc1MzE3MzI3Mg==
                                                ？     2.0                         你家熊哥哥  2017年07月14日    NaN     1.0  http://i.youku.com/i/UMzAzMDUwODIzNg==
搞笑，中国没有找到合适的，他又能怎样。//@cwzan1479248135711726:日本...     1.0          腾讯用户1466379414311697  2017年08月05日    NaN     NaN  http://i.youku.com/i/UMzczNjU2NjM1Mg==
                                           这是国漫吗？     2.0                  丶壞男人61785077  2017年07月13日    (1)     3.0  http://i.youku.com/i/UMTg0NTk0MTUzNg==
                                          这TM是国漫吗     2.0                 支付宝用户32057216  2017年07月13日    NaN     2.0  http://i.youku.com/i/UMzM2Njk2MDE3Ng==
                                          这不是中国的吗     2.0                          墨忘莫忘  2017年07月09日    NaN     1.0  http://i.youku.com/i/UMTUzMzM1NDMwNA==
                                                一     2.0          优酷用户1491196645403280  2017年07月08日    NaN     5.0  http://i.youku.com/i/UNDUzMTczMTM3Mg==
                                      布鲁乃列斯基哭晕在厕所     2.0                          妖股内幕  2017年07月08日    NaN     2.0  http://i.youku.com/i/UMzQ0NDIwNjUzNg==
                                      在线的有几人，活人出来     2.0                    红角复刻HJNOOB  2017年07月08日    NaN     NaN  http://i.youku.com/i/UMzM4NDM1MjE0OA==
                                      在线的有几人，活人出来     2.0                        GS引流软件  2017年07月08日    NaN     NaN  http://i.youku.com/i/UMjg2OTI3NTY3Ng==
                                            就是国漫！     2.0                    Squall0818  2017年07月08日    NaN     NaN      http://i.youku.com/i/UNTA1NzUzODY0
